Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
0/34,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((O (currentPosition = chargePosition)) → (currentPosition = chargePosition S ¬batteryFull)),False
0/34,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
34/34,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
34/34,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
34/34,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
34/34,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/34,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
34/34,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/34,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
34/34,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
35/35,R1,(H (battery > 0)),H (battery > 0),True
35/35,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
35/35,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/35,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/35,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/35,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/35,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
35/35,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
35/35,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
35/35,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
35/35,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/35,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
35/35,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/35,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
35/35,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
36/36,R1,(H (battery > 0)),H (battery > 0),True
36/36,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
36/36,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/36,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/36,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/36,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/36,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
36/36,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
36/36,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
36/36,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
36/36,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/36,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
36/36,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/36,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
36/36,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
37/37,R1,(H (battery > 0)),H (battery > 0),True
37/37,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
37/37,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/37,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/37,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/37,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/37,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
37/37,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
37/37,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
37/37,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
37/37,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/37,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
37/37,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/37,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
37/37,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
38/38,R1,(H (battery > 0)),H (battery > 0),True
38/38,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
38/38,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/38,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/38,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/38,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/38,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
38/38,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
38/38,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
38/38,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
38/38,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/38,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
38/38,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/38,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
38/38,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
39/39,R1,(H (battery > 0)),H (battery > 0),True
39/39,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
39/39,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/39,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/39,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/39,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/39,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
39/39,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
39/39,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
39/39,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
39/39,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/39,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
39/39,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/39,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
39/39,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
40/40,R1,(H (battery > 0)),H (battery > 0),True
40/40,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
40/40,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/40,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/40,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/40,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/40,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
40/40,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
40/40,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
40/40,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
40/40,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/40,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
40/40,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/40,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (removeGoalFromSet ↔ atGoal),False
40/40,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
41/41,R1,(H (battery > 0)),H (battery > 0),True
41/41,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
41/41,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/41,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/41,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/41,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/41,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
41/41,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
41/41,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
41/41,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
41/41,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/41,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
41/41,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/41,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
41/41,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
42/42,R1,(H (battery > 0)),H (battery > 0),True
42/42,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
42/42,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/42,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/42,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/42,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/42,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
42/42,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
42/42,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
42/42,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
42/42,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/42,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
42/42,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/42,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
42/42,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
43/43,R1,(H (battery > 0)),H (battery > 0),True
43/43,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
43/43,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/43,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/43,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/43,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((O (currentPosition = chargePosition)) → (currentPosition = chargePosition S ¬batteryFull)),False
0/43,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
43/43,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
43/43,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
43/43,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
43/43,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/43,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
43/43,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/43,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
43/43,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
44/44,R1,(H (battery > 0)),H (battery > 0),True
44/44,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
44/44,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/44,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/44,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/44,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/44,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
44/44,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
44/44,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
44/44,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
44/44,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/44,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
44/44,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/44,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
44/44,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
45/45,R1,(H (battery > 0)),H (battery > 0),True
45/45,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
45/45,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/45,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/45,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/45,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/45,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
45/45,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
45/45,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
45/45,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
45/45,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/45,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
45/45,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/45,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (removeGoalFromSet → O atGoal),False
45/45,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
46/46,R1,(H (battery > 0)),H (battery > 0),True
46/46,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
46/46,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/46,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/46,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/46,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/46,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
46/46,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
46/46,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
46/46,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
46/46,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/46,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
46/46,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/46,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
46/46,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
47/47,R1,(H (battery > 0)),H (battery > 0),True
47/47,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
47/47,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/47,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/47,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/47,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/47,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
47/47,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
47/47,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
47/47,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
47/47,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/47,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
47/47,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/47,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
47/47,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
48/48,R1,(H (battery > 0)),H (battery > 0),True
48/48,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
48/48,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/48,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/48,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/48,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/48,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
48/48,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
48/48,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
48/48,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
48/48,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/48,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
48/48,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/48,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
48/48,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
49/49,R1,(H (battery > 0)),H (battery > 0),True
49/49,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
49/49,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/49,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/49,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/49,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/49,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
49/49,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
49/49,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
49/49,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
49/49,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/49,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
49/49,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/49,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
49/49,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
50/50,R1,(H (battery > 0)),H (battery > 0),True
50/50,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
50/50,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/50,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/50,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/50,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/50,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
50/50,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
50/50,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
50/50,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
50/50,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
0/50,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
50/50,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/50,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
